id	review	rating	fresh	critic	top_critic	publisher	date
1996	You'll never complain about those in-flight meals again. Things could be so much worse.		fresh	Kirk Honeycutt	1	Hollywood Reporter	August 18, 2006
1996	Samuel L. Jackson is on record as saying this movie isn't for critics. He's right about that. The problem is, it's not for many other people, either. Unless they're stoned. Or drunk. Or just enjoy making fun of bad movies.	2.5/4	rotten	James Berardinelli	1	ReelViews	August 18, 2006
1996	[We] have SoaP to remind us of what a B movie can be when it's produced with utter contempt for its target audience.	1.5/4	rotten	Peter Travers	1	Rolling Stone	August 18, 2006
1996	Whether Snakes on a Plane means to be bad, or is just bad by being its own bad self, the truth is it's so bad that it's pretty good.		fresh	Michael Booth	1	Denver Post	August 18, 2006
1996	It is a great cheeseball of silliness, a 'B' movie that has enough sense to embrace its 'B'-ness and then squeeze, like a boa constrictor. It is intentionally sublimely ridiculous from beginning to end.	B	fresh	Tom Long	1	Detroit News	August 18, 2006
1996	Without that title and a year's worth of Internet-fueled buzz, this would be just another forgettable, mildly entertaining, mid-August throwaway movie.	2/4	rotten	Richard Roeper	1	Chicago Sun-Times	August 18, 2006
1996	Snakes on a Plane could have been great, good-bad fun. All it had to do was live up to its name.		rotten	Stephanie Zacharek	1	Salon.com	August 18, 2006
1996	A staggeringly inane B-grade monster movie that doesn't pretend to be anything but a staggeringly inane B-grade monster movie and in fact so embraces its staggering B-grade inanity that it achieves a kind of elevated pop-cultural integrity.	2.5/4	rotten	Amy Biancolli	1	Houston Chronicle	August 18, 2006
1996	There's no possibility it leaves unexplored. Snakes in a cockpit dashboard, snakes in a barf bag, in a runaway drink cart hurtling down the center aisle -- and that's saving the best reptile-in-an-unexpected-spot gags for your viewing pleasure.		fresh	Dana Stevens	1	Slate	August 18, 2006
1996	Worry not. I'm here to report Snakes On A Plane is a cheese crust pizza with double-cheese topping. It's so bad it's gouda. We're talking the kind of bad that inspires drinking games.	2.5/5	fresh	Jim Slotek	0	Jam! Movies	August 18, 2006
1996	It's merely average. Director David R. Ellis and three credited writers have thought up a pretty cool situation but fail to do much more than deliver the requisite shock effects.	2/4	rotten	Robert W. Butler	0	Kansas City Star	August 18, 2006
1996	Snakes on a Plane is neither as good nor as bad as you'd hoped it would be: It's just a mediocre exploitation picture with an inspired premise.		rotten	Rene Rodriguez	1	Miami Herald	August 18, 2006
1996	It's the funniest thriller of the year, although I'm not sure if everything we laugh at is supposed to be amusing.	2.5/4	rotten	Jeff Strickler	1	Minneapolis Star Tribune	August 18, 2006
1996	The first Internet joke ever made into a movie, Snakes on a Plane is just ridiculous and depraved enough to excite a cult following among high campers who are ready to enlist in a movie that gets one over on Hollywood.	2.5/4	fresh	Stephen Cole	1	Globe and Mail	August 18, 2006
1996	If loving S.O.A.P. is wrong, I don't want to be right.	3/4	fresh	Kyle Smith	1	New York Post	August 18, 2006
1996	Being as susceptible to over-the-top gratuitous absurdity as the next person, I had as good a time watching the movie as I did listening to the shrieking and hooting from the audience -- both to join in the fun and keep fears at bay.	2.5/4	fresh	Gene Seymour	1	Newsday	August 18, 2006
1996	Sick as it is, it captures more of the joy of movie-going than virtually any other summer movie this year.	3/5	fresh	Roger Moore	1	Orlando Sentinel	August 18, 2006
1996	At the end, the crowd applauded to signify their ironic appreciation for the imperishable pleasures of trash culture. Unfortunately, with Snakes on a Plane, there isn't much of a joke to be in on.	2/4	rotten	David Hiltbrand	1	Philadelphia Inquirer	August 18, 2006
1996	It's all mano e snako, and lots of silly fun. At least Snakes on a Plane doesn't try to be anything but what it is.	6/10	fresh	Jack Garner	0	Rochester Democrat and Chronicle	August 18, 2006
1996	The movie is slick pulp, cheaply funny, surely offensive to anyone squeamish or snake-fearing.		fresh	David Elliott	0	San Diego Union-Tribune	August 18, 2006
1996	If you can find a better time at the movies this year than this wild comic thriller, let me in on it. I'm there.	3/4	fresh	Mick LaSalle	1	San Francisco Chronicle	August 18, 2006
1996	Rational people can agree on two things: Snakes are evil, and nobody swears more entertainingly than Samuel L. Jackson.		fresh	Mark Rahner	1	Seattle Times	August 18, 2006
1996	Some things you probably won't care about in Snakes on a Plane: character development, the musical score, harsh lighting that makes everyone look like they're wearing wrinkle-enlarging cream. Here's what you will care about: It's a lot of fun.	3/4	fresh	Chris Hewitt	0	St. Paul Pioneer Press	August 18, 2006
1996	There is also something educational to be gleaned here: Snakes are not indigenous to Hawaii and they don't attack unless provoked.	2.5/4	fresh	Claudia Puig	1	USA Today	August 18, 2006
1996	Snakes on a Plane is at its best when it surrenders to the exuberant trashiness and matter-of-fact hilarity promised by its title.		fresh	Justin Chang	1	Variety	August 18, 2006
1996	Me, I liked Anaconda better.	2/4	rotten	Michael Phillips	1	Chicago Tribune	August 18, 2006
1996	The ultimate example of heavy hype and puny payoff.	D-	rotten	Frank Swietek	0	One Guy's Opinion	August 18, 2006
1996	it's certainly a prime slice of cheese-o-rama cinema, chock-full of gratuitous gore and nudity... This is truly filmmaking as seen through a fun-house mirror.	3/4	fresh	James Sanford	0	Kalamazoo Gazette	August 18, 2006
1996	It's a very bad movie. So bad that the filmmakers have embraced its badness, relishing in its action-movie cliches.	1.5/5	rotten	Annlee Ellingson	0	Boxoffice Magazine	August 18, 2006
1996	Jackson is The Man, and he bestrides this film with the authority of someone who knows the value of honest bilge. He's as much the auteur of this baby as the director and screenwriters, and that fierce glimmer in his eye is partly joy.	3.5/4	fresh	Ty Burr	1	Boston Globe	August 18, 2006
1996	Call me. I'll see it again with you this weekend.	B-	fresh	Bob Longino	1	Atlanta Journal-Constitution	August 18, 2006
1996	This is an event. It's a rare example of a film not just living up to the hype, but surpassing it. And it's the best time you'll have at the movies all summer, if not all year.		fresh	Christy Lemire	1	NPR.org	August 18, 2006
1996	They've really thought of everything. All those moments make you cheer because a film did exactly what you wanted it to. 		fresh	Fred Topel	0	Can Magazine	August 18, 2006
1996	Unsure of whether to deliver scares or laughs, this aerial action-adventure winds up failing to consistently offer either, straining mightily, and ultimately futilely, to be all things to all people.	2/4	rotten	Nick Schager	0	Slant Magazine	August 18, 2006
1996	"If you weren't among the diehard fans who went to see ""Snakes on a Plane"" at one of the late-night sneak peek screenings Thursday night, you missed the best reason to see this movie. "	2/4	rotten	Rob Thomas	0	Capital Times (Madison, WI)	August 18, 2006
1996	Not much for the thinking viewer -- which Snakes on a Plane tries its best to render obsolete -- to latch onto.	C-	rotten	Bryant Frazer	0	Bryant Frazer's Deep Focus	August 18, 2006
1996	Ellis and company miss out on so many opportunities for awesomeness, it's almost depressing. 	2/4	rotten	Phil Villarreal	0	Arizona Daily Star	August 18, 2006
1996	"In the end, ""Snakes on a Plane"" isn't so much a movie --- and a good one, in parts --- as it is the concluding installment of a long-building new-media phenomenon."	3/5	fresh	Kurt Loder	0	MTV	August 18, 2006
1996	a cheesy, B-movie thrill ride with a lot of action, over-the-top special effects and a super cool leading man.	3/4	fresh	Sean McBride	0	Sean the Movie Guy	August 18, 2006
1996	The equivalent of Spielberg during Raiders dropping thirty people in a row into the Well of the Souls, having them stare down the same snake, letting it lunge and then dropping another person down.	1/4	rotten	Erik Childress	0	eFilmCritic.com	August 18, 2006
1996	"I imagine the four screenwriters divided it up: ""I'll make a list of places on the plane the snakes will be found, you do body parts they can bite, you do items on a plane that can be used as weapons, and you do things that can go wrong."	B	fresh	Nell Minow	0	Movie Mom	August 18, 2006
1996	Snakes on a Plane is fully aware of how silly its situation is, but it doesn't try to take a tongue-in-cheek approach. It makes no apologies,	4/5	fresh	Joshua Tyler	0	CinemaBlend	August 18, 2006
1996	You half expect them to wheel George Kennedy out for a cameo.	3/5	fresh	Pete Vonder	0	Film Threat	August 18, 2006
1996	...basically a Sci-Fi channel movie original with better-than-usual actors and a slightly naughtier sense of humor. It never takes itself seriously, and neither should you.		fresh	Luke Y. Thompson	0	LYTRules.com	August 18, 2006
1996	Please ensure that your disbelief is safely stowed in the overhead compartment, as unsecured continuity problems may otherwise hinder your enjoyment of the ride.	B+	fresh	Alex Markerson	0	E! Online	August 18, 2006
1996	It's a relief to discover that Snakes on a Plane actually is what we hoped it would be: a really, really enjoyable bad movie.	B+	fresh	Eric D. Snider	0	EricDSnider.com	August 18, 2006
1996	"A terrifying triumph of hype, but...also the movie to preserve for all of Earth's recorded history Samuel L. Jackson lowering his gaze at Julianna Margulies and asking, ""Sporks?"" I dare you to look away."	2.5/4	fresh	Peter Canavese	0	Groucho Reviews	August 18, 2006
1996	The greatest trick New Line Cinema ever pulled was convincing the world that it had something of great amusement behind their decision to hold Snakes from view up to the last minute. Now that the slither is out of the bag, let the yawns begin.	D	rotten	Brian Orndorf	0	OhmyNews.com	August 18, 2006
1996	The movie is willing to throw practically anything on the screen, and a surprising amount sticks.	3/4	fresh	Sean P. Means	0	Salt Lake Tribune	August 18, 2006
1996	While Snakes on a Plane isn't nearly as tight and twisted as it could have been, it'll no doubt tickle its intended audience endlessly.	3.5/5	fresh	Scott Weinberg	0	Cinematical	August 18, 2006
1996	After a while we're stuck with a one-joke concept that got old months before the movie came out and gets older still as the movie wears on.	2/4	rotten	Collin Souter	0	eFilmCritic.com	August 17, 2006
1996	If it could've been a little more stupid, it would've been bad-good. It's worth a look for those who love bad cinema. 	7/10	fresh	John Venable	0	Supercala.com	August 17, 2006
1996	In short, Snakes on a Plane delivers exactly what it promised and then some. And how often can you say that about a movie these days?	3/4	fresh	Peter Howell	1	Toronto Star	August 17, 2006
1996	Snakes on a Plane may not be a good movie by conventional standards, but with the proper amount of love via audience participation, this genre picture is exactly the sort of silly fun that mega-priced, B-grade tentpole films often fail to be.	B-	fresh	Mark Pfeiffer	0		August 17, 2006
1996	Snakes on a Plane is kind of the ultimate B movie... One of the very best times I've ever had in a movie theater.	5/5	fresh	David Cornelius	0	eFilmCritic.com	August 17, 2006
1996	Less like a slick, vicious snake and more like its flaky, disposable skin.	1.5/4	rotten	Matt Pais	0	Metromix.com	August 17, 2006
1996	Does the film deliver? Undeniably yes. Snakes On A Plane may, in fact, be in the top three most supremely entertaining films I have ever seen.	A	fresh	Bill Clark	0	FromTheBalcony	August 17, 2006
1996	The massaged script is now a little too knowing and calculated, nudging the audience in anticipation of each snake attack or corny gag.		rotten	Nigel Floyd	1	Time Out	August 17, 2006
1996		3/5	fresh	Jim Lane	0	Sacramento News &amp; Review	August 7, 2008
1996		4/5	fresh	Jennie Kermode	0	Eye for Film	December 7, 2007
1996		3/4	fresh	Joe Lozito	0	Big Picture Big Sound	July 14, 2007
1996		B-	fresh	Scott Mendelson	0	rec.arts.movies.reviews	April 25, 2007
1996		6/10	fresh	Raam Tarat	0	Future Movies UK	August 26, 2006
1996		4/5	fresh		0	Bullz-Eye.com	August 19, 2006
1996		C	rotten	Neil Miller	0	Film School Rejects	August 18, 2006
1996		A	fresh	Dave White	0	Movies.com	August 18, 2006
1997	It ultimately fails because it lacks sufficient satire or an edge.	C	rotten	Dennis Schwartz	0	Ozus' World Movie Reviews	May 22, 2015
1997	A one-joke movie, stretched to the limit.	C-	rotten	Emanuel Levy	0	EmanuelLevy.Com	August 3, 2011
1997	Can you inflate a gimmick-driven comedy skit into a full-fledged feature film? Up to a point.		rotten	Duane Byrge	1	Hollywood Reporter	May 16, 2008
